vial_id,cruise,vessel,haul,sex,cw,ch_cc,crab_wgt,hepato_wwt,hepato_dwt,maturity,mid_latitude,mid_longitude,gis_station,bottom_depth,gear_temperature,start_date,sample_region,lme,DWT_WWT,Perc_DWT,WWT_DWT,year
2022-VA-36,202201,94,142,1,78.2,11.87,184,0.3473,0.1048,0,59.98028,-171.2998,P-22,68,-0.2,7142022,4,EBS,0.30175640656492947,30.17564065649295,3.3139312977099236,2022
2022-VA-37,202201,94,116,2,43.71,0,NA,0.2688,0.0903,0,59.32724,-169.88624,N-20,61,0.8,7032022,3,EBS,0.33593750000000006,33.59375000000001,2.976744186046511,2022
2022-VA-38,202201,94,138,1,85.92,13.37,202,0.308,0.0864,0,59.66689,-171.25353,O-22,71,-0.2,7132022,3,EBS,0.28051948051948056,28.051948051948056,3.5648148148148144,2022
2022-VA-39,202201,94,138,1,78.46,11.95,176,0.3155,0.0937,0,59.66689,-171.25353,O-22,71,-0.2,7132022,3,EBS,0.29698890649762283,29.698890649762284,3.367129135538954,2022
2022-VA-40,202201,94,138,1,77.42,11.01,164,0.3205,0.0979,0,59.66689,-171.25353,O-22,71,-0.2,7132022,3,EBS,0.30546021840873633,30.54602184087363,3.2737487231869253,2022
2022-VA-41,202201,94,149,2,54.39,0,52,0.3127,0.1079,0,60.34951,-172.06765,Q-23,59,0.1,7162022,4,EBS,0.34505916213623283,34.50591621362328,2.8980537534754403,2022
2022-VA-42,202201,94,143,1,76.53,12.17,172,0.3391,0.1005,0,60.32517,-171.3717,Q-22,65,0,7152022,4,EBS,0.29637275140076674,29.637275140076675,3.3741293532338306,2022
2022-VA-43,202201,94,148,2,51.15,0,NA,0.3141,0.103,0,60.68129,-172.11482,R-23,60,-0.2,7162022,4,EBS,0.32792104425342244,32.792104425342245,3.049514563106796,2022
2022-VA-44,202201,94,156,2,55.66,0,NA,0.3103,0.0991,0,60.67961,-174.14472,R-26,86,-0.5,7182022,4,EBS,0.31936835320657425,31.936835320657426,3.1311806256306767,2022
2022-VA-45,202201,94,156,1,80.16,12.22,162,0.3382,0.0966,0,60.67961,-174.14472,R-26,86,-0.5,7182022,4,EBS,0.2856298048492017,28.56298048492017,3.5010351966873703,2022
2022-VA-46,202201,94,156,2,49.03,0,40,0.3732,0.1467,0,60.67961,-174.14472,R-26,86,-0.5,7182022,4,EBS,0.39308681672025725,39.30868167202573,2.543967280163599,2022
2022-VA-47,202201,94,148,2,49.58,0,NA,0.3209,0.1219,0,60.68129,-172.11482,R-23,60,-0.2,7162022,4,EBS,0.37986911810532875,37.986911810532874,2.632485643970468,2022
2022-VA-48,202201,94,148,2,48.21,0,NA,0.3221,0.1142,0,60.68129,-172.11482,R-23,60,-0.2,7162022,4,EBS,0.35454827693262964,35.45482769326296,2.820490367775832,2022
2022-VA-49,202201,94,148,1,74.39,10.7,NA,0.3112,0.093,0,60.68129,-172.11482,R-23,60,-0.2,7162022,4,EBS,0.2988431876606684,29.88431876606684,3.346236559139785,2022
2022-VA-50,202201,94,149,2,50.95,0,42,0.3261,0.1108,0,60.34951,-172.06765,Q-23,59,0.1,7162022,4,EBS,0.3397730757436369,33.97730757436369,2.943140794223827,2022
2022-VA-51,202201,94,147,2,52.25,0,46,0.3018,0.105,0,61.00486,-172.15955,S-23,62,-0.4,7152022,4,EBS,0.3479125248508946,34.79125248508946,2.8742857142857146,2022
2022-VA-52,202201,94,144,1,72.14,10.42,NA,0.3064,0.0907,0,60.65603,-171.43412,R-22,62,0.2,7152022,4,EBS,0.2960182767624021,29.601827676240212,3.378169790518192,2022
2022-VA-53,202201,94,143,1,83.19,11.75,220,0.3283,0.1071,0,60.32517,-171.3717,Q-22,65,0,7152022,4,EBS,0.326226012793177,32.6226012793177,3.0653594771241828,2022
2022-VA-54,202201,94,143,1,84.07,12.55,216,0.3102,0.0974,0,60.32517,-171.3717,Q-22,65,0,7152022,4,EBS,0.3139909735654417,31.39909735654417,3.1848049281314164,2022
2022-VA-55,202201,94,155,2,47.76,0,32,0.3092,0.1018,0,60.66665,-173.44639,R-25,64,3.2,7172022,4,EBS,0.32923673997412684,32.923673997412685,3.037328094302554,2022
2022-VA-56,202201,94,156,1,72.44,10.59,130,0.3151,0.0874,0,60.67961,-174.14472,R-26,86,-0.5,7182022,4,EBS,0.2773722627737227,27.73722627737227,3.6052631578947367,2022
2022-VA-57,202201,94,148,2,48.21,0,36,0.3417,0.1134,0,60.68129,-172.11482,R-23,60,-0.2,7162022,4,EBS,0.33187006145741876,33.187006145741876,3.013227513227513,2022
2022-VA-58,202201,94,139,1,71.07,12.97,150,0.3305,0.0975,0,59.66055,-171.86433,O-23,77,-0.7,7142022,3,EBS,0.2950075642965204,29.500756429652043,3.3897435897435897,2022
2022-VA-59,202201,94,147,1,75.99,13.85,170,0.3873,0.0891,0,61.00486,-172.15955,S-23,62,-0.4,7152022,4,EBS,0.2300542215336948,23.00542215336948,4.346801346801347,2022
2022-VA-60,202201,94,143,1,83.67,12.89,NA,0.3678,0.1023,0,60.32517,-171.3717,Q-22,65,0,7152022,4,EBS,0.27814029363784665,27.814029363784666,3.595307917888563,2022
2022-VA-61,202201,94,156,1,76.71,11.31,158,0.3412,0.1109,0,60.67961,-174.14472,R-26,86,-0.5,7182022,4,EBS,0.32502930832356386,32.502930832356384,3.0766456266907123,2022
2022-VA-62,202201,94,154,2,48.69,0,NA,0.3292,0.118,0,60.99834,-173.48328,S-25,74,-0.8,7172022,4,EBS,0.35844471445929527,35.84447144592953,2.7898305084745765,2022
2022-VA-63,202201,94,143,1,78.09,12.31,184,0.3374,0.1221,0,60.32517,-171.3717,Q-22,65,0,7152022,4,EBS,0.3618850029638412,36.18850029638412,2.763308763308763,2022
2022-VA-64,202201,94,147,1,85.2,13.62,198,0.3328,0.0947,0,61.00486,-172.15955,S-23,62,-0.4,7152022,4,EBS,0.2845552884615385,28.45552884615385,3.514255543822597,2022
2022-VA-65,202201,94,155,2,47.69,0,36,0.3123,0.1095,0,60.66665,-173.44639,R-25,64,3.2,7172022,4,EBS,0.35062439961575403,35.0624399615754,2.8520547945205483,2022
2022-VA-66,202201,94,147,2,52.51,0,48,0.3213,0.0981,0,61.00486,-172.15955,S-23,62,-0.4,7152022,4,EBS,0.30532212885154064,30.532212885154063,3.275229357798165,2022
2022-VA-67,202201,94,148,2,47.35,0,34,0.3091,0.1227,0,60.68129,-172.11482,R-23,60,-0.2,7162022,4,EBS,0.3969589129731479,39.69589129731479,2.5191524042379787,2022
2022-VA-68,202201,94,147,2,45.25,0,30,0.324,0.1152,0,61.00486,-172.15955,S-23,62,-0.4,7152022,4,EBS,0.3555555555555555,35.55555555555555,2.8125,2022
2022-VA-69,202201,94,155,2,49.78,0,NA,0.3136,0.0962,0,60.66665,-173.44639,R-25,64,3.2,7172022,4,EBS,0.3067602040816326,30.67602040816326,3.25987525987526,2022
2022-VA-70,202201,94,147,2,51.16,0,46,0.3085,0.1067,0,61.00486,-172.15955,S-23,62,-0.4,7152022,4,EBS,0.3458670988654781,34.58670988654781,2.8912839737582003,2022
2022-VA-71,202201,94,147,2,49.39,0,NA,0.3429,0.1127,0,61.00486,-172.15955,S-23,62,-0.4,7152022,4,EBS,0.32866724992709245,32.866724992709244,3.0425909494232477,2022
2022-VA-72,202201,94,156,1,75.63,11.43,156,0.3065,0.096,0,60.67961,-174.14472,R-26,86,-0.5,7182022,4,EBS,0.31321370309951063,31.321370309951064,3.192708333333333,2022
2022-VA-73,202201,94,148,2,54.48,0,NA,0.3033,0.1212,0,60.68129,-172.11482,R-23,60,-0.2,7162022,4,EBS,0.39960435212660733,39.960435212660734,2.5024752475247527,2022
2022-VA-74,202201,94,143,1,73.82,10.33,142,0.3534,0.0916,0,60.32517,-171.3717,Q-22,65,0,7152022,4,EBS,0.2591963780418789,25.91963780418789,3.858078602620087,2022
2022-VA-75,202201,94,156,1,74.13,11.32,140,0.3344,0.102,0,60.67961,-174.14472,R-26,86,-0.5,7182022,4,EBS,0.3050239234449761,30.502392344497608,3.2784313725490195,2022
2022-VA-76,202201,94,148,2,49.67,0,NA,0.3111,0.1073,0,60.68129,-172.11482,R-23,60,-0.2,7162022,4,EBS,0.34490517518482805,34.490517518482804,2.8993476234855544,2022
2022-VA-77,202201,94,156,1,80.54,12.61,186,0.3028,0.0824,0,60.67961,-174.14472,R-26,86,-0.5,7182022,4,EBS,0.2721268163804491,27.212681638044913,3.674757281553398,2022
2022-VA-78,202201,94,148,1,75.86,14.24,180,0.3261,0.1165,0,60.68129,-172.11482,R-23,60,-0.2,7162022,4,EBS,0.3572523765716038,35.72523765716038,2.7991416309012873,2022
2022-VA-79,202201,94,140,2,45.49,0,NA,0.3084,0.0994,0,59.82478,-172.25274,PO2423,75,-0.6,7142022,4,EBS,0.3223086900129702,32.230869001297016,3.10261569416499,2022
2022-VA-80,202201,94,155,2,46.87,0,36,0.3134,0.1083,0,60.66665,-173.44639,R-25,64,3.2,7172022,4,EBS,0.3455647734524569,34.55647734524569,2.893813481071099,2022
2022-VA-81,202201,94,154,2,41.61,0,NA,0.3075,0.1073,0,60.99834,-173.48328,S-25,74,-0.8,7172022,4,EBS,0.34894308943089436,34.894308943089435,2.8657968313140723,2022
2022-VA-82,202201,94,154,2,47.69,0,30,0.317,0.1113,0,60.99834,-173.48328,S-25,74,-0.8,7172022,4,EBS,0.35110410094637223,35.110410094637224,2.8481581311769992,2022
2022-VA-83,202201,94,154,2,48.16,0,NA,0.3066,0.1182,0,60.99834,-173.48328,S-25,74,-0.8,7172022,4,EBS,0.3855185909980431,38.55185909980431,2.593908629441624,2022
2022-VA-84,202201,94,154,2,50.44,0,NA,0.3427,0.1164,0,60.99834,-173.48328,S-25,74,-0.8,7172022,4,EBS,0.33965567551794573,33.96556755179457,2.9441580756013743,2022
2022-VA-85,202201,94,179,1,87.2,16.43,280,0.3599,0.1444,0,60.0072,-176.71824,P-30,141,2,7242022,5,EBS,0.40122256182272853,40.12225618227285,2.492382271468144,2022
2022-VA-86,202201,94,178,2,59.74,0,NA,0.3818,0.1305,0,59.666,-175.82968,O-29,136,1.9,7232022,5,EBS,0.3418019905709796,34.18019905709796,2.925670498084291,2022
2022-VA-87,202201,94,184,1,92.03,15.13,306,0.298,0.1251,0,60.99116,-176.27538,S-29,111,1.2,7252022,5,EBS,0.4197986577181208,41.97986577181208,2.382094324540368,2022
2022-VA-88,202201,94,184,2,46.51,0,38,0.3106,0.1046,0,60.99116,-176.27538,S-29,111,1.2,7252022,5,EBS,0.33676754668383774,33.67675466838377,2.9694072657743784,2022
2022-VA-89,202201,94,187,2,55.58,0,60,0.3181,0.1031,0,60.68487,-175.45661,R-28,106,1.1,7262022,5,EBS,0.32411191449229804,32.411191449229804,3.0853540252182348,2022
2022-VA-90,202201,94,187,2,60.22,0,72,0.3306,0.1135,0,60.68487,-175.45661,R-28,106,1.1,7262022,5,EBS,0.3433151845130067,34.33151845130067,2.912775330396476,2022
2022-VA-91,202201,94,190,2,51.43,0,NA,0.305,0.0956,0,60.65575,-174.81936,R-27,97,0.7,7272022,4,EBS,0.3134426229508197,31.344262295081972,3.1903765690376567,2022
2022-VA-92,202201,94,190,1,65.17,13.49,NA,0.3321,0.1225,1,60.65575,-174.81936,R-27,97,0.7,7272022,4,EBS,0.3688647997591087,36.886479975910866,2.7110204081632654,2022
2022-VA-93,202201,94,191,1,102.73,16.94,NA,0.3671,0.0917,0,60.98942,-174.88082,S-27,91,0,7272022,4,EBS,0.24979569599564153,24.97956959956415,4.003271537622682,2022
2022-VA-94,202201,94,191,1,79.32,11.05,NA,0.3073,0.1022,0,60.98942,-174.88082,S-27,91,0,7272022,4,EBS,0.3325740318906606,33.25740318906606,3.0068493150684934,2022
2022-VA-95,202201,94,191,1,94.73,14.33,NA,0.3194,0.0857,0,60.98942,-174.88082,S-27,91,0,7272022,4,EBS,0.26831559173450215,26.831559173450216,3.7269544924154028,2022
2022-VA-96,202201,94,192,2,50.05,0,44,0.314,0.1058,0,61.32121,-175.00831,T-27,87,-0.6,7272022,4,EBS,0.3369426751592357,33.69426751592357,2.9678638941398865,2022
2022-VA-97,202201,94,192,2,50.8,0,46,0.366,0.1382,0,61.32121,-175.00831,T-27,87,-0.6,7272022,4,EBS,0.37759562841530053,37.759562841530055,2.648335745296672,2022
2022-VA-98,202201,94,192,2,56.04,0,60,0.308,0.1214,0,61.32121,-175.00831,T-27,87,-0.6,7272022,4,EBS,0.39415584415584415,39.41558441558441,2.5370675453047777,2022
2022-VA-99,202201,94,192,2,52.34,0,50,0.3118,0.0992,0,61.32121,-175.00831,T-27,87,-0.6,7272022,4,EBS,0.3181526619627966,31.815266196279662,3.143145161290323,2022
2022-VA-100,202201,94,192,2,49.8,0,42,0.311,0.1177,0,61.32121,-175.00831,T-27,87,-0.6,7272022,4,EBS,0.3784565916398714,37.845659163987136,2.6423109600679693,2022
2022-VA-101,202201,94,192,2,56.48,0,60,0.3225,0.1085,0,61.32121,-175.00831,T-27,87,-0.6,7272022,4,EBS,0.3364341085271318,33.64341085271318,2.9723502304147464,2022
2022-VA-102,202201,94,194,2,51.46,0,48,0.3188,0.1062,0,61.66746,-174.47425,U-26,76,-1.4,7282022,4,EBS,0.33312421580928486,33.312421580928486,3.0018832391713746,2022
2022-VA-103,202201,94,194,2,47.62,0,42,0.3015,0.1094,0,61.66746,-174.47425,U-26,76,-1.4,7282022,4,EBS,0.3628524046434494,36.285240464344945,2.7559414990859232,2022
2022-VA-104,202202,94,25,2,43.82,0,30,0.3433,0.1122,0,64.01357,-167.57013,BB-02,33,3.6,8072022,9,NBS,0.3268278473638217,32.68278473638217,3.059714795008913,2022
2022-VA-105,202202,94,24,1,51.48,10.55,58,0.31,0.1154,1,64.02313,-168.29402,BB-01,35,3.5,8072022,9,NBS,0.37225806451612903,37.225806451612904,2.68630849220104,2022
2022-VA-106,202202,94,22,1,54.22,9.53,NA,0.3143,0.062,0,64.34441,-167.5762,CC-02,31,2.7,8062022,9,NBS,0.19726376073814825,19.726376073814826,5.069354838709677,2022
2022-VA-107,202202,94,25,2,41,0,24,0.3069,0.1071,0,64.01357,-167.57013,BB-02,33,3.6,8072022,9,NBS,0.3489736070381232,34.89736070381232,2.865546218487395,2022
2022-VA-108,202202,94,24,2,40.63,0,NA,0.3081,0.1117,0,64.02313,-168.29402,BB-01,35,3.5,8072022,9,NBS,0.3625446283674132,36.25446283674132,2.7582811101163833,2022
2022-VA-109,202202,94,24,2,41.98,0,24,0.3259,0.1141,0,64.02313,-168.29402,BB-01,35,3.5,8072022,9,NBS,0.35010739490641296,35.0107394906413,2.85626643295355,2022
2022-VA-110,202202,94,25,2,41.69,0,NA,0.3568,0.1325,0,64.01357,-167.57013,BB-02,33,3.6,8072022,9,NBS,0.3713565022421525,37.13565022421525,2.6928301886792454,2022
2022-VA-111,202202,94,25,2,43.21,0,30,0.3195,0.1156,0,64.01357,-167.57013,BB-02,33,3.6,8072022,9,NBS,0.3618153364632238,36.18153364632238,2.763840830449827,2022
2022-VA-112,202202,94,26,2,53.39,0,NA,0.3785,0.1057,0,63.68443,-167.53972,AA-02,28,4,8072022,9,NBS,0.27926023778071335,27.926023778071336,3.5808893093661305,2022
2022-VA-113,202202,94,25,2,43.15,0,NA,0.3029,0.0855,0,64.01357,-167.57013,BB-02,33,3.6,8072022,9,NBS,0.28227137669197755,28.227137669197756,3.542690058479532,2022
2022-VA-114,202202,94,24,2,43.33,0,28,0.3287,0.1021,0,64.02313,-168.29402,BB-01,35,3.5,8072022,9,NBS,0.31061758442348647,31.061758442348648,3.219392752203722,2022
2022-VA-115,202202,94,22,2,40.49,0,22,0.337,0.0867,0,64.34441,-167.5762,CC-02,31,2.7,8062022,9,NBS,0.2572700296735905,25.72700296735905,3.886966551326413,2022
2022-VA-116,202202,94,26,2,47.31,0,36,0.33,0.1246,0,63.68443,-167.53972,AA-02,28,4,8072022,9,NBS,0.37757575757575756,37.75757575757576,2.648475120385233,2022
2022-VA-117,202202,94,25,2,44.75,0,30,0.349,0.0933,0,64.01357,-167.57013,BB-02,33,3.6,8072022,9,NBS,0.2673352435530086,26.733524355300858,3.740621650589496,2022
2022-VA-118,202202,94,26,1,50.49,8.51,NA,0.416,0.1679,0,63.68443,-167.53972,AA-02,28,4,8072022,9,NBS,0.40360576923076924,40.36057692307693,2.4776652769505656,2022
2022-VA-119,202202,94,25,2,42.02,0,24,0.2903,0.1029,0,64.01357,-167.57013,BB-02,33,3.6,8072022,9,NBS,0.35446090251464,35.446090251464,2.821185617103984,2022
2022-VA-120,202202,94,24,2,40.65,0,26,0.4566,0.1503,0,64.02313,-168.29402,BB-01,35,3.5,8072022,9,NBS,0.3291721419185282,32.91721419185282,3.037924151696607,2022
2022-VA-128,202202,94,38,1,53.58,10.79,NA,0.3158,0.0946,1,63.66443,-168.27987,AA-01,31,2.5,8102022,8,NBS,0.29955668144395187,29.955668144395187,3.338266384778013,2022
2022-VA-130,202202,94,27,2,52.88,0,52,0.3436,0.0971,0,62.86239,-168.82471,Y-18,39,0.6,8082022,8,NBS,0.28259604190919674,28.259604190919674,3.538619979402678,2022
2022-VA-133,202202,94,24,2,42.38,0,30,0.311,0.1085,0,64.02313,-168.29402,BB-01,35,3.5,8072022,9,NBS,0.34887459807073956,34.88745980707396,2.866359447004608,2022
2022-VA-134,202202,94,24,2,43.22,0,30,0.3409,0.1193,0,64.02313,-168.29402,BB-01,35,3.5,8072022,9,NBS,0.3499559988266354,34.99559988266354,2.857502095557418,2022
2022-VA-135,202202,94,38,1,50.29,8.59,52,0.2952,0.1103,0,63.66443,-168.27987,AA-01,31,2.5,8102022,8,NBS,0.37364498644986444,37.36449864498644,2.676337262012693,2022
2022-VA-137,202202,94,38,2,45.85,0,36,0.3226,0.0999,0,63.66443,-168.27987,AA-01,31,2.5,8102022,8,NBS,0.3096714197148171,30.96714197148171,3.229229229229229,2022
2022-VA-138,202202,94,38,2,51.82,0,48,0.3194,0.0975,0,63.66443,-168.27987,AA-01,31,2.5,8102022,8,NBS,0.3052598622417032,30.52598622417032,3.275897435897436,2022
2022-VA-139,202202,94,28,1,61.99,10.11,92,0.3046,0.1113,0,62.66556,-168.8891,X-18,35,-0.1,8082022,7,NBS,0.3653972422849639,36.53972422849639,2.7367475292003594,2022
2022-VA-141,202202,94,38,2,43.71,0,32,0.3369,0.1035,0,63.66443,-168.27987,AA-01,31,2.5,8102022,8,NBS,0.3072128227960819,30.721282279608193,3.255072463768116,2022
2022-VA-142,202202,94,38,2,46.35,0,38,0.3236,0.1095,0,63.66443,-168.27987,AA-01,31,2.5,8102022,8,NBS,0.338380716934487,33.838071693448704,2.9552511415525116,2022
2022-VA-143,202202,94,27,1,51.23,8.46,50,0.3429,0.1022,0,62.86239,-168.82471,Y-18,39,0.6,8082022,8,NBS,0.29804607757363666,29.804607757363666,3.35518590998043,2022
2022-VA-144,202202,94,27,2,51.39,0,46,0.3171,0.095,0,62.86239,-168.82471,Y-18,39,0.6,8082022,8,NBS,0.29959003468937245,29.959003468937244,3.337894736842105,2022
2022-VA-145,202202,94,38,1,50.06,8.14,NA,0.2988,0.116,0,63.66443,-168.27987,AA-01,31,2.5,8102022,8,NBS,0.38821954484605087,38.82195448460509,2.575862068965517,2022
2022-VA-146,202202,94,27,1,52.69,8.94,56,0.3194,0.125,0,62.86239,-168.82471,Y-18,39,0.6,8082022,8,NBS,0.3913587977457733,39.13587977457733,2.5552,2022
2022-VA-147,202202,94,27,2,50.97,0,46,0.3218,0.0857,0,62.86239,-168.82471,Y-18,39,0.6,8082022,8,NBS,0.2663144810441268,26.63144810441268,3.7549591598599763,2022
2022-VA-148,202202,94,38,2,56.06,0,60,0.3226,0.0776,0,63.66443,-168.27987,AA-01,31,2.5,8102022,8,NBS,0.24054556726596404,24.054556726596406,4.15721649484536,2022
2022-VA-150,202202,94,28,1,55.27,10.56,70,0.3173,0.1202,0,62.66556,-168.8891,X-18,35,-0.1,8082022,7,NBS,0.37882130475890324,37.88213047589032,2.639767054908486,2022
2022-VA-151,202202,94,27,1,54.04,9,62,0.3381,0.1245,0,62.86239,-168.82471,Y-18,39,0.6,8082022,8,NBS,0.3682342502218279,36.82342502218279,2.7156626506024097,2022
2022-VA-152,202202,94,23,1,54.58,9.07,NA,0.3307,0.1294,0,64.33917,-168.36378,CC-01,39,4.2,8072022,9,NBS,0.39129120048382215,39.12912004838221,2.55564142194745,2022
2022-VA-153,202202,94,24,2,40.31,0,24,0.3037,0.1079,0,64.02313,-168.29402,BB-01,35,3.5,8072022,9,NBS,0.355284820546592,35.5284820546592,2.8146431881371643,2022
2022-VA-154,202202,94,27,2,51.51,0,46,0.3224,0.1059,0,62.86239,-168.82471,Y-18,39,0.6,8082022,8,NBS,0.32847394540942926,32.84739454094293,3.04438149197356,2022
2022-VA-155,202202,94,27,1,52.97,9.42,58,0.304,0.0986,0,62.86239,-168.82471,Y-18,39,0.6,8082022,8,NBS,0.3243421052631579,32.43421052631579,3.08316430020284,2022
2022-VA-156,202202,94,27,2,55.44,0,60,0.3461,0.1007,0,62.86239,-168.82471,Y-18,39,0.6,8082022,8,NBS,0.29095637099104305,29.095637099104305,3.4369414101290965,2022
2022-VA-158,202202,94,28,1,55.41,12.2,72,0.3266,0.122,1,62.66556,-168.8891,X-18,35,-0.1,8082022,7,NBS,0.3735456215554195,37.35456215554195,2.677049180327869,2022
2022-VA-160,202202,94,27,1,50.53,8.66,54,0.307,0.0967,0,62.86239,-168.82471,Y-18,39,0.6,8082022,8,NBS,0.3149837133550488,31.49837133550488,3.174767321613237,2022
2022-AKK-26,202202,162,3,1,61.41,10.93,88,0.3263,0.1245,0,62.32656,-174.58062,W-26,71,-1.5,7292022,7,NBS,0.38155072019613856,38.155072019613854,2.620883534136546,2022
2022-AKK-189,202201,162,127,1,98.65,18.66,310,0.3117,0.0842,0,58.66451,-170.43344,L-21,74,-0.1,7052022,3,EBS,0.27013153673403917,27.013153673403917,3.701900237529691,2022
2023-1,202301,162,110,2,65.68,0,NA,0.3503,0.1214,0,57.33481,-168.36853,H-18,73,3.1,6212023,2,EBS,0.34656009135027116,34.65600913502712,2.885502471169687,2023
2023-2,202301,162,110,2,60.4,0,NA,0.3024,0.0942,0,57.33481,-168.36853,H-18,73,3.1,6212023,2,EBS,0.3115079365079365,31.150793650793652,3.2101910828025475,2023
2023-3,202301,162,110,2,68.85,0,95,0.3122,0.1129,0,57.33481,-168.36853,H-18,73,3.1,6212023,2,EBS,0.3616271620755926,36.16271620755926,2.7652790079716563,2023
2023-4,202301,162,110,2,64.26,0,85,0.3096,0.1038,0,57.33481,-168.36853,H-18,73,3.1,6212023,2,EBS,0.3352713178294574,33.52713178294574,2.982658959537572,2023
2023-5,202301,162,110,2,71.15,0,115,0.3158,0.1111,0,57.33481,-168.36853,H-18,73,3.1,6212023,2,EBS,0.3518049398353388,35.18049398353388,2.8424842484248427,2023
2023-7,202301,162,112,2,48.42,0,35,0.3166,0.0899,0,57.83235,-168.7359,JI1918,71,2,6222023,2,EBS,0.28395451674036637,28.395451674036636,3.521690767519466,2023
2023-8,202301,162,112,2,50.01,0,40,0.347,0.1022,0,57.83235,-168.7359,JI1918,71,2,6222023,2,EBS,0.29452449567723343,29.452449567723342,3.395303326810176,2023
2023-9,202301,162,112,2,46.87,0,35,0.2152,0.0699,0,57.83235,-168.7359,JI1918,71,2,6222023,2,EBS,0.32481412639405205,32.48141263940521,3.0786838340486407,2023
2023-10,202301,162,112,2,45.12,0,30,0.3356,0.0904,0,57.83235,-168.7359,JI1918,71,2,6222023,2,EBS,0.26936829558998804,26.936829558998802,3.712389380530974,2023
2023-11,202301,162,112,2,44.95,0,30,0.144,0.0325,0,57.83235,-168.7359,JI1918,71,2,6222023,2,EBS,0.22569444444444448,22.569444444444446,4.43076923076923,2023
2023-12,202301,162,111,2,49.26,0,40,0.3025,0.0994,0,57.67082,-168.39597,I-18,71,2.7,6222023,2,EBS,0.32859504132231404,32.85950413223141,3.043259557344064,2023
2023-13,202301,162,111,2,56.7,0,60,0.3034,0.0996,0,57.67082,-168.39597,I-18,71,2.7,6222023,2,EBS,0.3282794990112063,32.827949901120625,3.0461847389558234,2023
2023-14,202301,162,111,2,56.16,0,60,0.3084,0.1087,0,57.67082,-168.39597,I-18,71,2.7,6222023,2,EBS,0.3524643320363165,35.246433203631646,2.8371665133394663,2023
2023-15,202301,162,111,2,56.08,0,60,0.316,0.0995,0,57.67082,-168.39597,I-18,71,2.7,6222023,2,EBS,0.314873417721519,31.4873417721519,3.1758793969849246,2023
2023-16,202301,162,111,2,63.35,0,70,0.2665,0.0518,0,57.67082,-168.39597,I-18,71,2.7,6222023,2,EBS,0.19437148217636022,19.43714821763602,5.1447876447876455,2023
2023-17,202301,162,113,1,70.56,12.83,115,0.3164,0.0917,0,58.00433,-168.42941,J-18,69,2,6222023,2,EBS,0.28982300884955753,28.98230088495575,3.450381679389313,2023
2023-18,202301,162,113,2,58.87,0,70,0.3093,0.1008,0,58.00433,-168.42941,J-18,69,2,6222023,2,EBS,0.3258971871968962,32.58971871968962,3.068452380952381,2023
2023-19,202301,162,113,2,46.31,0,35,0.2928,0.0963,0,58.00433,-168.42941,J-18,69,2,6222023,2,EBS,0.3288934426229508,32.889344262295076,3.0404984423676016,2023
2023-20,202301,162,113,2,57.68,0,60,0.3383,0.1069,0,58.00433,-168.42941,J-18,69,2,6222023,2,EBS,0.3159917233224948,31.59917233224948,3.1646398503274087,2023
2023-21,202301,162,113,2,56.05,0,55,0.306,0.0904,0,58.00433,-168.42941,J-18,69,2,6222023,2,EBS,0.2954248366013072,29.54248366013072,3.3849557522123894,2023
2023-22,202301,162,113,2,48.52,0,40,0.2488,0.0945,0,58.00433,-168.42941,J-18,69,2,6222023,2,EBS,0.37982315112540194,37.98231511254019,2.632804232804233,2023
2023-23,202301,162,134,2,47.06,0,25,0.2515,0.0818,0,57.9989,-169.7099,J-20,70,1.2,6282023,2,EBS,0.32524850894632207,32.52485089463221,3.0745721271393642,2023
2023-24,202301,162,134,2,48.72,0,40,0.3325,0.1226,0,57.9989,-169.7099,J-20,70,1.2,6282023,2,EBS,0.3687218045112782,36.87218045112782,2.712071778140294,2023
2023-25,202301,162,134,2,48.29,0,35,0.2804,0.0944,0,57.9989,-169.7099,J-20,70,1.2,6282023,2,EBS,0.33666191155492153,33.66619115549215,2.9703389830508473,2023
